dt,kdcode,score
2024-01-08,300651.SZ,0.015771125
2024-01-08,300652.SZ,0.14321163
2024-01-08,300653.SZ,0.027851164
2024-01-08,300654.SZ,-0.011789257
2024-01-08,300655.SZ,0.02504417
2024-01-08,300656.SZ,0.023555137
2024-01-08,300657.SZ,0.0098301945
2024-01-08,300658.SZ,0.20704587
2024-01-08,300659.SZ,-0.10458656
2024-01-08,300660.SZ,0.025850182
2024-01-08,300661.SZ,-0.07321491
2024-01-08,300662.SZ,0.021247199
2024-01-08,300663.SZ,-0.3176952
2024-01-08,300664.SZ,-0.007981166
2024-01-08,300665.SZ,0.097981535
2024-01-08,300666.SZ,-0.11284087
2024-01-08,300667.SZ,0.07135106
2024-01-08,300668.SZ,-0.029980093
2024-01-08,300669.SZ,0.11222653
2024-01-08,300670.SZ,0.11359755
2024-01-08,300671.SZ,-0.03283649
2024-01-08,300672.SZ,-0.47253186
2024-01-08,300673.SZ,0.038624935
2024-01-08,300674.SZ,-0.08631148
2024-01-08,300675.SZ,0.09459028
2024-01-08,300676.SZ,-0.057002556
2024-01-08,300677.SZ,-0.014458379
2024-01-08,300678.SZ,-0.019609775
2024-01-08,300679.SZ,-0.09277181
2024-01-08,300680.SZ,-0.004105105
2024-01-08,300681.SZ,0.023877088
2024-01-08,300682.SZ,-0.023763545
2024-01-08,300683.SZ,-0.03232203
2024-01-08,300684.SZ,-0.329833
2024-01-08,300685.SZ,-0.043903895
2024-01-08,300686.SZ,0.0855955
2024-01-08,300687.SZ,-0.029111046
2024-01-08,300688.SZ,-0.06162222
2024-01-08,300689.SZ,0.124632835
2024-01-08,300690.SZ,0.009237421
2024-01-08,300691.SZ,-0.47245532
2024-01-08,300692.SZ,0.09373554
2024-01-08,300693.SZ,-0.11518278
2024-01-08,300694.SZ,0.07883574
2024-01-08,300695.SZ,0.024761725
2024-01-08,300696.SZ,0.008888799
2024-01-08,300697.SZ,0.1237005
2024-01-08,300698.SZ,-0.040517256
2024-01-08,300699.SZ,-0.0646684
2024-01-08,300700.SZ,0.11673484
2024-01-08,300701.SZ,0.11334187
2024-01-08,300702.SZ,-0.009163347
2024-01-08,300703.SZ,0.10552092
2024-01-08,300705.SZ,-0.08663683
2024-01-08,300706.SZ,0.025543842
2024-01-08,300707.SZ,0.0009587143
2024-01-08,300708.SZ,0.24148043
2024-01-08,300709.SZ,0.013620883
2024-01-08,300710.SZ,0.079394616
2024-01-08,300711.SZ,0.13854535
2024-01-08,300712.SZ,0.035023905
2024-01-08,300713.SZ,0.12463591
2024-01-08,300715.SZ,0.09369642
2024-01-08,300716.SZ,0.12043335
2024-01-08,300717.SZ,0.09337281
2024-01-08,300718.SZ,0.06340219
2024-01-08,300719.SZ,0.019689256
2024-01-08,300720.SZ,0.14999183
2024-01-08,300721.SZ,0.05757279
2024-01-08,300722.SZ,-0.013976553
2024-01-08,300723.SZ,-0.052804478
2024-01-08,300724.SZ,-0.14724068
2024-01-08,300725.SZ,-0.09366568
2024-01-08,300726.SZ,0.033870608
2024-01-08,300727.SZ,-0.31163254
2024-01-08,300729.SZ,-0.40498394
2024-01-08,300730.SZ,-0.010812769
2024-01-08,300731.SZ,0.10498305
2024-01-08,300732.SZ,0.136813
2024-01-08,300733.SZ,0.0589029
2024-01-08,300735.SZ,0.20938511
2024-01-08,300736.SZ,0.014492209
2024-01-08,300737.SZ,0.046923377
2024-01-08,300738.SZ,-0.4660585
2024-01-08,300739.SZ,0.06162874
2024-01-08,300740.SZ,-0.021203818
2024-01-08,300741.SZ,0.010421054
2024-01-08,300743.SZ,0.05738587
2024-01-08,300745.SZ,0.056359954
2024-01-08,300746.SZ,0.16172358
2024-01-08,300747.SZ,-0.012722482
2024-01-08,300748.SZ,0.036364064
2024-01-08,300749.SZ,0.06051721
2024-01-08,300750.SZ,-0.17139702
2024-01-08,300751.SZ,-0.14177978
2024-01-08,300752.SZ,0.10430976
2024-01-08,300753.SZ,0.03322638
2024-01-08,300755.SZ,0.04642486
2024-01-08,300756.SZ,0.08226509
2024-01-08,300757.SZ,-0.13903153
2024-01-08,300758.SZ,0.043522846
2024-01-08,300759.SZ,-0.04709502
2024-01-08,300760.SZ,-0.06645457
2024-01-08,300761.SZ,-0.073377796
2024-01-08,300762.SZ,0.054560978
2024-01-08,300763.SZ,-0.17605183
2024-01-08,300765.SZ,-0.09239564
2024-01-08,300766.SZ,-0.01590325
2024-01-08,300767.SZ,0.023735449
2024-01-08,300768.SZ,-0.029126156
2024-01-08,300769.SZ,0.00092373195
2024-01-08,300770.SZ,-0.026748598
2024-01-08,300771.SZ,0.025603527
2024-01-08,300772.SZ,0.011107804
2024-01-08,300773.SZ,-0.0031282245
2024-01-08,300774.SZ,0.14500532
2024-01-08,300775.SZ,-0.015347177
2024-01-08,300776.SZ,-0.20048597
2024-01-08,300777.SZ,-0.05754912
2024-01-08,300778.SZ,0.040495206
2024-01-08,300779.SZ,-0.1154958
2024-01-08,300780.SZ,0.10598377
2024-01-08,300781.SZ,-0.42547733
2024-01-08,300782.SZ,-0.06770276
2024-01-08,300783.SZ,-0.07423044
2024-01-08,300785.SZ,0.030068401
2024-01-08,300786.SZ,0.05878218
2024-01-08,300787.SZ,0.031124517
2024-01-08,300788.SZ,-0.12856404
2024-01-08,300789.SZ,0.002784087
2024-01-08,300790.SZ,0.02232645
2024-01-08,300791.SZ,0.0053356905
2024-01-08,300792.SZ,-0.11632043
2024-01-08,300793.SZ,-0.37140727
2024-01-08,300795.SZ,0.010689898
2024-01-08,300796.SZ,-0.26540187
2024-01-08,300797.SZ,0.04285743
2024-01-08,300798.SZ,0.13964793
2024-01-08,300800.SZ,0.064663924
2024-01-08,300801.SZ,-0.09610794
2024-01-08,300802.SZ,0.04271564
2024-01-08,300803.SZ,-0.30242398
2024-01-08,300804.SZ,0.15570685
2024-01-08,300805.SZ,0.0053791166
2024-01-08,300806.SZ,0.014967041
2024-01-08,300807.SZ,0.04446029
2024-01-08,300808.SZ,0.02590863
2024-01-08,300809.SZ,0.013823127
2024-01-08,300810.SZ,0.05101182
2024-01-08,300811.SZ,-0.048572026
2024-01-08,300812.SZ,-0.45864376
2024-01-08,300813.SZ,0.13016386
2024-01-08,300814.SZ,0.18438993
2024-01-08,300815.SZ,0.037920747
2024-01-08,300816.SZ,-0.06808245
2024-01-08,300817.SZ,0.10968308
2024-01-08,300818.SZ,0.06586705
2024-01-08,300819.SZ,0.11730776
2024-01-08,300820.SZ,-0.04331808
2024-01-08,300821.SZ,0.071482226
2024-01-08,300822.SZ,0.09909989
2024-01-08,300823.SZ,0.008138478
2024-01-08,300824.SZ,0.17154267
2024-01-08,300825.SZ,-0.039338045
2024-01-08,300826.SZ,0.12242265
2024-01-08,300827.SZ,-0.20606175
2024-01-08,300828.SZ,0.039410904
2024-01-08,300829.SZ,0.06531986
2024-01-08,300830.SZ,0.15310672
2024-01-08,300831.SZ,0.038955715
2024-01-08,300832.SZ,-0.06733755
2024-01-08,300833.SZ,-0.11428877
2024-01-08,300834.SZ,0.06339569
2024-01-08,300835.SZ,0.050246667
2024-01-08,300836.SZ,0.0153213395
2024-01-08,300837.SZ,0.080573365
2024-01-08,300838.SZ,0.13992332
2024-01-08,300839.SZ,0.1529147
2024-01-08,300840.SZ,-0.06368187
2024-01-08,300841.SZ,-0.23386312
2024-01-08,300842.SZ,-0.054739308
2024-01-08,300843.SZ,0.056954615
2024-01-08,300844.SZ,0.13711551
2024-01-08,300845.SZ,0.08403915
2024-01-08,300846.SZ,0.06338134
2024-01-08,300847.SZ,0.16843365
2024-01-08,300848.SZ,0.14788464
2024-01-08,300849.SZ,-0.06443002
2024-01-08,300850.SZ,-0.023347268
2024-01-08,300851.SZ,-0.074879825
2024-01-08,300852.SZ,0.032552384
2024-01-08,300853.SZ,-0.46592578
2024-01-08,300854.SZ,-0.09280859
2024-01-08,300855.SZ,-0.004421073
2024-01-08,300856.SZ,-0.27388638
2024-01-08,300857.SZ,0.1840949
2024-01-08,300858.SZ,0.057121553
2024-01-08,300860.SZ,-0.00363053
2024-01-08,300861.SZ,0.003853321
2024-01-08,300862.SZ,-0.461574
2024-01-08,300863.SZ,-0.09253259
2024-01-08,300864.SZ,0.12341781
2024-01-08,300865.SZ,0.10087289
2024-01-08,300866.SZ,-0.057938676
2024-01-08,300867.SZ,0.022736195
2024-01-08,300868.SZ,0.051590525
2024-01-08,300869.SZ,-0.0999005
2024-01-08,300870.SZ,-0.027338201
2024-01-08,300871.SZ,0.18723695
2024-01-08,300872.SZ,0.029749751
2024-01-08,300873.SZ,0.039405786
2024-01-08,300875.SZ,-0.10364906
2024-01-08,300876.SZ,0.04960883
2024-01-08,300877.SZ,0.07263962
2024-01-08,300878.SZ,0.12358727
2024-01-08,300879.SZ,0.15987471
2024-01-08,300880.SZ,0.0045340555
2024-01-08,300881.SZ,0.09793658
2024-01-08,300882.SZ,-0.0008650888
2024-01-08,300883.SZ,0.1559066
2024-01-08,300884.SZ,0.09385808
2024-01-08,300885.SZ,0.19693975
2024-01-08,300886.SZ,0.051049203
2024-01-08,300887.SZ,0.054795492
2024-01-08,300888.SZ,-0.09566802
2024-01-08,300889.SZ,0.0059172055
2024-01-08,300890.SZ,-0.107258216
2024-01-08,300891.SZ,0.15967321
2024-01-08,300892.SZ,0.25182077
2024-01-08,300893.SZ,0.06324489
2024-01-08,300894.SZ,-0.017839741
2024-01-08,300895.SZ,-0.057352923
2024-01-08,300896.SZ,-0.23905747
2024-01-08,300897.SZ,0.01741245
2024-01-08,300898.SZ,0.005592826
2024-01-08,300899.SZ,0.038479444
2024-01-08,300900.SZ,0.0369856
2024-01-08,300901.SZ,0.14398439
2024-01-08,300902.SZ,-0.0423091
2024-01-08,300903.SZ,0.094281875
2024-01-08,300904.SZ,0.043613177
2024-01-08,300905.SZ,0.09324774
2024-01-08,300906.SZ,0.13068171
2024-01-08,300907.SZ,0.01500244
2024-01-08,300908.SZ,0.008579206
2024-01-08,300909.SZ,-0.38834277
2024-01-08,300910.SZ,0.04601205
2024-01-08,300911.SZ,0.054984428
2024-01-08,300912.SZ,0.06381828
2024-01-08,300913.SZ,0.09289551
2024-01-08,300915.SZ,0.059748113
2024-01-08,300916.SZ,0.074017495
2024-01-08,300917.SZ,0.03427697
2024-01-08,300918.SZ,0.14219968
2024-01-08,300919.SZ,-0.060267318
2024-01-08,300920.SZ,0.11023523
2024-01-08,300921.SZ,0.08340305
2024-01-08,300922.SZ,-0.0036569
2024-01-08,300923.SZ,0.018224146
2024-01-08,300925.SZ,0.13715807
2024-01-08,300926.SZ,0.015460154
2024-01-08,300927.SZ,0.11558497
2024-01-08,300928.SZ,-0.060633946
2024-01-08,300929.SZ,0.12137804
2024-01-08,300930.SZ,0.1640048
2024-01-08,300931.SZ,0.24483728
2024-01-08,300932.SZ,0.080503345
2024-01-08,300933.SZ,-0.013047698
2024-01-08,300935.SZ,0.068908595
2024-01-08,300936.SZ,-0.08145185
2024-01-08,300937.SZ,0.033534937
2024-01-08,300938.SZ,0.003581204
2024-01-08,300939.SZ,-0.002455454
2024-01-08,300940.SZ,0.112198845
2024-01-08,300941.SZ,-0.47251734
2024-01-08,300942.SZ,0.12600398
2024-01-08,300943.SZ,0.10016533
2024-01-08,300945.SZ,0.06875695
2024-01-08,300946.SZ,0.09032878
2024-01-08,300947.SZ,0.07303529
2024-01-08,300948.SZ,0.22663431
2024-01-08,300949.SZ,-0.20611171
2024-01-08,300950.SZ,0.10201094
2024-01-08,300951.SZ,0.03449116
2024-01-08,300952.SZ,0.19488513
2024-01-08,300953.SZ,0.05148967
2024-01-08,300955.SZ,0.036816202
2024-01-08,300956.SZ,-0.1948808
2024-01-08,300957.SZ,-0.06540539
2024-01-08,300958.SZ,0.0916615
2024-01-08,300959.SZ,0.07132937
2024-01-08,300960.SZ,0.10409687
2024-01-08,300961.SZ,0.10339902
2024-01-08,300962.SZ,0.09497841
2024-01-08,300963.SZ,0.094533205
2024-01-08,300964.SZ,0.05955383
2024-01-08,300965.SZ,0.1185841
2024-01-08,300966.SZ,0.106394015
2024-01-08,300967.SZ,0.11864873
2024-01-08,300968.SZ,-0.35549805
2024-01-08,300969.SZ,0.036129054
2024-01-08,300970.SZ,0.10406443
2024-01-08,300971.SZ,0.023151757
2024-01-08,300972.SZ,0.04530283
2024-01-08,300973.SZ,-0.041107573
2024-01-08,300975.SZ,-0.03469596
2024-01-08,300976.SZ,0.029453224
2024-01-08,300977.SZ,0.1837667
2024-01-08,300978.SZ,0.12585732
2024-01-08,300979.SZ,-0.16208307
2024-01-08,300980.SZ,0.16613103
2024-01-08,300981.SZ,0.020395339
2024-01-08,300982.SZ,0.015412061
2024-01-08,300983.SZ,0.049095415
2024-01-08,300984.SZ,-0.222717
2024-01-08,300985.SZ,0.085445836
2024-01-08,300986.SZ,0.105716504
2024-01-08,300987.SZ,0.012092477
2024-01-08,300988.SZ,0.0017171211
2024-01-08,300989.SZ,-0.4542789
2024-01-08,300990.SZ,-0.0043947278
2024-01-08,300991.SZ,0.13307726
2024-01-08,300992.SZ,-0.013869813
2024-01-08,300993.SZ,0.03822232
2024-01-08,300994.SZ,0.07965913
2024-01-08,300995.SZ,0.094908476
2024-01-08,300996.SZ,0.01337265
2024-01-08,300997.SZ,0.15046062
2024-01-08,300998.SZ,-0.046814688
2024-01-08,300999.SZ,-0.05610482
2024-01-08,301000.SZ,0.15725353
2024-01-08,301001.SZ,-0.10030633
2024-01-08,301002.SZ,0.08247107
2024-01-08,301003.SZ,-0.054585464
2024-01-08,301004.SZ,-0.077977285
2024-01-08,301005.SZ,0.10714541
2024-01-08,301006.SZ,0.101126984
2024-01-08,301007.SZ,-0.019293468
2024-01-08,301008.SZ,0.0018050134
2024-01-08,301009.SZ,0.22165284
2024-01-08,301010.SZ,0.07914867
2024-01-08,301011.SZ,-0.10200001
2024-01-08,301012.SZ,0.18251236
2024-01-08,301013.SZ,0.110101715
2024-01-08,301015.SZ,-0.026499337
2024-01-08,301016.SZ,0.13813987
2024-01-08,301017.SZ,0.08557067
2024-01-08,301018.SZ,0.040321037
2024-01-08,301019.SZ,0.09487288
2024-01-08,301020.SZ,0.11437462
2024-01-08,301021.SZ,0.06640513
2024-01-08,301022.SZ,0.05634551
2024-01-08,301023.SZ,0.06614731
2024-01-08,301024.SZ,0.12001475
2024-01-08,301025.SZ,0.18066719
2024-01-08,301026.SZ,0.12586147
2024-01-08,301027.SZ,0.16157061
2024-01-08,301028.SZ,0.1094199
2024-01-08,301029.SZ,0.1452038
2024-01-08,301030.SZ,-0.06654886
2024-01-08,301031.SZ,-0.04761972
2024-01-08,301032.SZ,0.004624984
2024-01-08,301033.SZ,-0.04745702
2024-01-08,301035.SZ,-0.10913102
2024-01-08,301036.SZ,0.016529052
2024-01-08,301037.SZ,0.011404106
2024-01-08,301038.SZ,0.035486396
2024-01-08,301039.SZ,0.05842929
2024-01-08,301040.SZ,0.12858132
2024-01-08,301041.SZ,0.0866669
2024-01-08,301042.SZ,-0.10346979
2024-01-08,301043.SZ,0.07514949
2024-01-08,301045.SZ,0.055766344
2024-01-08,301046.SZ,0.03708562
2024-01-08,301047.SZ,-0.03892469
2024-01-08,301048.SZ,0.12470593
2024-01-08,301049.SZ,0.096522056
2024-01-08,301050.SZ,-0.096691765
2024-01-08,301051.SZ,-0.023778142
2024-01-08,301052.SZ,0.12858887
2024-01-08,301053.SZ,0.03926748
2024-01-08,301055.SZ,0.13121471
2024-01-08,301056.SZ,0.29319167
2024-01-08,301057.SZ,0.06263761
2024-01-08,301058.SZ,0.17239098
2024-01-08,301059.SZ,0.18456206
2024-01-08,301060.SZ,0.05631118
2024-01-08,301061.SZ,-0.250653
2024-01-08,301062.SZ,0.10656583
2024-01-08,301063.SZ,0.09734854
2024-01-08,301065.SZ,0.04105743
2024-01-08,301066.SZ,0.10385261
2024-01-08,301067.SZ,-0.027268667
2024-01-08,301068.SZ,0.15558544
2024-01-08,301069.SZ,0.08085186
2024-01-08,301070.SZ,0.0053442745
2024-01-08,301071.SZ,-0.1020445
2024-01-08,301072.SZ,0.11393223
2024-01-08,301073.SZ,-0.032794
2024-01-08,301075.SZ,0.097510405
2024-01-08,301076.SZ,-0.47243005
2024-01-08,301077.SZ,0.10831811
2024-01-08,301078.SZ,0.080205575
2024-01-08,301079.SZ,0.041675724
2024-01-08,301080.SZ,-0.1228173
2024-01-08,301081.SZ,0.22796258
2024-01-08,301082.SZ,0.12592334
2024-01-08,301083.SZ,0.20283619
2024-01-08,301085.SZ,-0.019839663
2024-01-08,301086.SZ,0.117741585
2024-01-08,301087.SZ,-0.077713214
2024-01-08,301088.SZ,0.1226445
2024-01-08,301089.SZ,-0.4687628
2024-01-08,301090.SZ,0.03376356
2024-01-08,301091.SZ,0.07849693
2024-01-08,301092.SZ,0.069103
2024-01-08,301093.SZ,0.03147611
2024-01-08,301095.SZ,-0.06316681
2024-01-08,301096.SZ,-0.18819268
2024-01-08,301097.SZ,0.0941565
2024-01-08,301098.SZ,0.16949919
2024-01-08,301099.SZ,0.034311187
2024-01-08,301100.SZ,0.08652532
2024-01-08,301101.SZ,0.017849913
2024-01-08,301102.SZ,0.021504465
2024-01-08,301103.SZ,0.060007155
2024-01-08,301105.SZ,0.012333949
2024-01-08,301106.SZ,0.12754591
2024-01-08,301107.SZ,0.058160417
2024-01-08,301108.SZ,0.07063783
2024-01-08,301109.SZ,0.119603254
2024-01-08,301110.SZ,0.00871021
2024-01-08,301111.SZ,0.24834473
2024-01-08,301112.SZ,0.05345453
2024-01-08,301113.SZ,0.123775996
2024-01-08,301115.SZ,0.06498791
2024-01-08,301116.SZ,0.061562054
2024-01-08,301117.SZ,0.09229994
2024-01-08,301118.SZ,0.19266923
2024-01-08,301119.SZ,0.14378107
2024-01-08,301120.SZ,0.12395644
2024-01-08,301121.SZ,0.029463578
2024-01-08,301122.SZ,0.06837836
2024-01-08,301123.SZ,0.01579814
2024-01-08,301125.SZ,0.15733775
2024-01-08,301126.SZ,0.118003264
2024-01-08,301127.SZ,0.08105369
2024-01-08,301128.SZ,0.04985726
2024-01-08,301129.SZ,0.2068645
2024-01-08,301130.SZ,0.060846247
2024-01-08,301131.SZ,0.029623672
2024-01-08,301132.SZ,0.013241174
2024-01-08,301133.SZ,-0.028494745
2024-01-08,301135.SZ,-0.03783306
2024-01-08,301136.SZ,0.12598273
2024-01-08,301137.SZ,0.16023877
2024-01-08,301138.SZ,0.13286182
2024-01-08,301139.SZ,0.015759634
2024-01-08,301141.SZ,0.062836565
2024-01-08,301148.SZ,0.09145122
2024-01-08,301149.SZ,0.028244663
2024-01-08,301150.SZ,0.05867411
2024-01-08,301151.SZ,0.14521946
2024-01-08,301152.SZ,-0.47246194
2024-01-08,301153.SZ,0.0033193224
2024-01-08,301155.SZ,-0.13856354
2024-01-08,301156.SZ,0.040710628
2024-01-08,301157.SZ,0.086579666
2024-01-08,301158.SZ,0.0496734
2024-01-08,301159.SZ,-0.077121
2024-01-08,301160.SZ,-0.02193502
2024-01-08,301161.SZ,0.15261671
2024-01-08,301162.SZ,0.008111053
2024-01-08,301163.SZ,0.095789246
2024-01-08,301165.SZ,-0.032097213
2024-01-08,301166.SZ,0.04810614
2024-01-08,301167.SZ,0.0367252
2024-01-08,301168.SZ,-0.46390527
2024-01-08,301169.SZ,0.17548552
2024-01-08,301170.SZ,0.1289419
2024-01-08,301171.SZ,0.057608552
2024-01-08,301172.SZ,-0.47163564
2024-01-08,301175.SZ,-0.019363744
2024-01-08,301176.SZ,0.14601348
2024-01-08,301177.SZ,0.12809123
2024-01-08,301178.SZ,0.07905973
2024-01-08,301179.SZ,0.07286177
2024-01-08,301180.SZ,0.22797795
2024-01-08,301181.SZ,0.067654125
2024-01-08,301182.SZ,0.1734963
2024-01-08,301183.SZ,0.03517531
2024-01-08,301185.SZ,0.061820827
2024-01-08,301186.SZ,0.06813221
2024-01-08,301187.SZ,-0.23035738
2024-01-08,301188.SZ,0.019244542
2024-01-08,301189.SZ,0.07233644
2024-01-08,301190.SZ,0.073954426
2024-01-08,301191.SZ,0.06885239
2024-01-08,301192.SZ,0.21003297
2024-01-08,301193.SZ,0.15312989
2024-01-08,301195.SZ,-0.12846883
2024-01-08,301196.SZ,0.019780431
2024-01-08,301197.SZ,0.12641245
2024-01-08,301198.SZ,0.17078325
2024-01-08,301199.SZ,0.20276216
2024-01-08,301200.SZ,-0.011307743
2024-01-08,301201.SZ,0.0003597617
2024-01-08,301202.SZ,0.21435001
2024-01-08,301203.SZ,0.06247629
2024-01-08,301205.SZ,0.11568727
2024-01-08,301206.SZ,-0.012093116
2024-01-08,301207.SZ,0.028875908
2024-01-08,301208.SZ,0.023290688
2024-01-08,301209.SZ,0.05824206
2024-01-08,301210.SZ,0.08090012
2024-01-08,301211.SZ,-0.032166295
2024-01-08,301212.SZ,0.11514181
2024-01-08,301213.SZ,0.035291903
2024-01-08,301215.SZ,0.056248497
2024-01-08,301216.SZ,-0.040326335
2024-01-08,301217.SZ,0.061940383
2024-01-08,301218.SZ,0.054392196
2024-01-08,301219.SZ,-0.026208868
2024-01-08,301220.SZ,0.04486874
2024-01-08,301221.SZ,0.001075903
2024-01-08,301222.SZ,-0.007832041
2024-01-08,301223.SZ,0.03989861
2024-01-08,301225.SZ,0.13028839
2024-01-08,301226.SZ,0.11163217
2024-01-08,301227.SZ,-0.0237489
2024-01-08,301228.SZ,0.1618174
2024-01-08,301229.SZ,0.08480476
2024-01-08,301230.SZ,0.06945907
2024-01-08,301231.SZ,0.025351634
2024-01-08,301232.SZ,0.11006862
2024-01-08,301233.SZ,-0.02054624
2024-01-08,301234.SZ,0.098787636
2024-01-08,301235.SZ,0.033751704
2024-01-08,301236.SZ,-0.22490461
2024-01-08,301237.SZ,0.09923586
2024-01-08,301238.SZ,-0.47060862
2024-01-08,301239.SZ,-0.07231187
2024-01-08,301246.SZ,0.04115357
2024-01-08,301248.SZ,0.056158055
2024-01-08,301252.SZ,0.05094812
2024-01-08,301255.SZ,0.035297982
2024-01-08,301256.SZ,0.09764379
2024-01-08,301257.SZ,-0.061121136
2024-01-08,301258.SZ,0.03717927
2024-01-08,301259.SZ,0.12114569
2024-01-08,301260.SZ,0.0090520885
2024-01-08,301261.SZ,-0.053105377
2024-01-08,301262.SZ,0.11890757
2024-01-08,301263.SZ,-0.021780223
2024-01-08,301265.SZ,0.020766573
2024-01-08,301266.SZ,-0.33375007
2024-01-08,301267.SZ,0.016063875
2024-01-08,301268.SZ,-0.12809937
2024-01-08,301269.SZ,-0.10776313
2024-01-08,301270.SZ,-0.025032189
2024-01-08,301272.SZ,-0.0920016
2024-01-08,301273.SZ,0.18124679
2024-01-08,301276.SZ,0.030713808
2024-01-08,301277.SZ,0.021345694
2024-01-08,301278.SZ,0.013148269
2024-01-08,301279.SZ,0.17214634
2024-01-08,301280.SZ,0.20462045
2024-01-08,301281.SZ,0.057195503
2024-01-08,301282.SZ,0.051714312
2024-01-08,301283.SZ,0.02185489
2024-01-08,301285.SZ,0.1649948
2024-01-08,301286.SZ,0.008799979
2024-01-08,301287.SZ,0.032569654
2024-01-08,301288.SZ,0.05058796
2024-01-08,301289.SZ,-0.044734877
2024-01-08,301290.SZ,0.029578697
2024-01-08,301291.SZ,-0.2576081
2024-01-08,301292.SZ,0.06207776
2024-01-08,301293.SZ,-0.038934313
2024-01-08,301295.SZ,0.005339747
2024-01-08,301296.SZ,0.11390736
2024-01-08,301297.SZ,0.02629967
2024-01-08,301298.SZ,0.052835423
2024-01-08,301299.SZ,-0.04442025
2024-01-08,301300.SZ,0.13052621
2024-01-08,301301.SZ,0.009085311
2024-01-08,301302.SZ,0.018289309
2024-01-08,301303.SZ,0.02310158
2024-01-08,301305.SZ,0.08204212
2024-01-08,301306.SZ,0.12890594
2024-01-08,301307.SZ,-0.11948059
2024-01-08,301308.SZ,-0.017145757
2024-01-08,301309.SZ,0.0792184
2024-01-08,301310.SZ,0.056184195
2024-01-08,301311.SZ,0.14683552
2024-01-08,301312.SZ,0.07255771
2024-01-08,301313.SZ,0.04215339
2024-01-08,301314.SZ,0.07061162
2024-01-08,301315.SZ,-0.46279946
2024-01-08,301316.SZ,-0.006802453
2024-01-08,301317.SZ,0.14095294
2024-01-08,301318.SZ,0.19633411
2024-01-08,301319.SZ,0.03851554
2024-01-08,301320.SZ,-0.09301968
2024-01-08,301321.SZ,0.20665565
2024-01-08,301322.SZ,0.08910041
2024-01-08,301323.SZ,0.024850843
2024-01-08,301325.SZ,-0.0027821527
2024-01-08,301326.SZ,-0.24593714
2024-01-08,301327.SZ,-0.008530294
2024-01-08,301328.SZ,0.08925801
2024-01-08,301329.SZ,-0.12781516
2024-01-08,301330.SZ,-0.020045178
2024-01-08,301331.SZ,0.050744873
2024-01-08,301332.SZ,0.031225014
2024-01-08,301333.SZ,-0.005813736
2024-01-08,301335.SZ,0.07034272
2024-01-08,301336.SZ,0.02789121
2024-01-08,301337.SZ,-0.4339466
2024-01-08,301338.SZ,0.043408286
2024-01-08,301339.SZ,0.008202082
2024-01-08,301345.SZ,-0.11848432
2024-01-08,301348.SZ,0.01790441
2024-01-08,301349.SZ,0.075427175
2024-01-08,301353.SZ,0.05140388
2024-01-08,301355.SZ,0.039879087
2024-01-08,301356.SZ,0.11384906
2024-01-08,301357.SZ,-0.15029658
2024-01-08,301358.SZ,0.0048958166
2024-01-08,301359.SZ,0.06843362
2024-01-08,301360.SZ,-0.370286
2024-01-08,301361.SZ,0.12542681
2024-01-08,301362.SZ,-0.008792282
2024-01-08,301363.SZ,-0.055053443
2024-01-08,301365.SZ,0.07534702
2024-01-08,301366.SZ,0.05285576
2024-01-08,301367.SZ,-0.01657907
2024-01-08,301368.SZ,-0.0051020933
2024-01-08,301369.SZ,0.059177805
2024-01-08,301370.SZ,0.044852864
2024-01-08,301371.SZ,-0.44675112
2024-01-08,301373.SZ,0.08648207
2024-01-08,301376.SZ,-0.098768696
2024-01-08,301377.SZ,0.011911239
2024-01-08,301378.SZ,0.11198233
2024-01-08,301379.SZ,-0.013777929
2024-01-08,301380.SZ,0.023466926
2024-01-08,301381.SZ,0.05778768
2024-01-08,301382.SZ,-0.28360465
2024-01-08,301383.SZ,-0.1087473
2024-01-08,301386.SZ,0.093074515
2024-01-08,301387.SZ,-0.010532886
2024-01-08,301388.SZ,0.15490907
2024-01-08,301389.SZ,0.16995034
2024-01-08,301390.SZ,0.05334701
2024-01-08,301391.SZ,-0.051837306
2024-01-08,301393.SZ,0.010168362
2024-01-08,301395.SZ,0.19751166
2024-01-08,301396.SZ,-0.018047161
2024-01-08,301397.SZ,0.03632632
2024-01-08,301398.SZ,0.12569182
2024-01-08,301399.SZ,0.13605717
2024-01-08,301408.SZ,0.07238099
2024-01-08,301419.SZ,0.057288133
2024-01-08,301428.SZ,-0.03832557
2024-01-08,301429.SZ,0.1289114
2024-01-08,301439.SZ,0.11142907
2024-01-08,301446.SZ,0.09678586
2024-01-08,301448.SZ,-0.43653536
2024-01-08,301456.SZ,0.047118466
2024-01-08,301468.SZ,0.011187473
2024-01-08,301486.SZ,0.0043766247
2024-01-08,301487.SZ,-0.43676454
2024-01-08,301488.SZ,-0.06723238
2024-01-08,301499.SZ,-0.4231493
2024-01-08,301503.SZ,-0.42788386
2024-01-08,301505.SZ,-0.049871422
2024-01-08,301509.SZ,-0.06668136
2024-01-08,301512.SZ,-0.028135642
2024-01-08,301515.SZ,0.08451878
2024-01-08,301518.SZ,0.11452536
2024-01-08,301519.SZ,-0.0774946
2024-01-08,600000.SH,-0.029452166
2024-01-08,600004.SH,-0.07040723
2024-01-08,600006.SH,-0.07795772
2024-01-08,600007.SH,-0.09407568
2024-01-08,600008.SH,-0.055357277
2024-01-08,600009.SH,-0.13794109
